,ref,original_image,posicao,cor,modelo,marca,tipo,carro_masks,emblema_logotipo_masks,emblema_modelo_masks,emblema_marca_masks
257,CAR00257,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/01_GM-Brazil-2015-Chevrolet-Onix-006_02_10_15.jpg,frente_lateral,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00257.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00257.png
258,CAR00258,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1478507902_64.jpg,lateral_traseira,vermelho,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00258.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00258.png
259,CAR00259,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1590_1_preview.jpg,frente_lateral,vermelho,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00259.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00259.png
260,CAR00260,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1478507897.jpg,frente_lateral,vermelho,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00260.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00260.png
261,CAR00261,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/2016_20Fiat_20Toro_20Freedom_20020.jpg,lateral_traseira,verde,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00261.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00261.png
262,CAR00262,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/2016-fiat-614-1.jpg,lateral_traseira,azul,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00262.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00262.png
263,CAR00263,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1-rojo-metalico.png,frente_lateral,vermelho,onix,chevrolet,sedan,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00263.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00263.png
264,CAR00264,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/Fiat Toro Brasil 2020_3.jpeg,frente_lateral,prata,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00264.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00264.png
265,CAR00265,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/chevrolet_astra_2000_azul_004.jpg,traseira,azul,astra,chevrolet,sedan,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00265.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00265.png
266,CAR00266,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563172000.jpg,lateral_traseira,vermelho,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00266.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00266.png
267,CAR00267,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/581b9d760e216302700c46f2fiat_toro_freedom_2-4_004.jpeg,frente_lateral,vermelho,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00267.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00267.png
268,CAR00268,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/avtomobili-fiat-1098514.jpg,frente_lateral,preto,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00268.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00268.png
269,CAR00269,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1532093371.jpg,frente_lateral,branco,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00269.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00269.png
270,CAR00270,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1532093369.jpg,frente_lateral,branco,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00270.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00270.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00270.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00270.png
271,CAR00271,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1525764613.jpg,lateral_traseira,prata,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00271.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00271.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00271.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00271.png
272,CAR00272,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/Fiat Toro Brasil 2020_9.jpeg,lateral_traseira,prata,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00272.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00272.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00272.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00272.png
273,CAR00273,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563171639.jpg,frente_lateral,azul,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00273.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00273.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00273.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00273.png
274,CAR00274,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563171552.jpg,lateral_traseira,preto,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00274.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00274.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00274.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00274.png
275,CAR00275,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563171660.jpg,frente_lateral,azul,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00275.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00275.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00275.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00275.png
276,CAR00276,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563171910.jpg,lateral_traseira,branco,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00276.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00276.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00276.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00276.png
277,CAR00277,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563171744.jpg,frente_lateral,cinza,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00277.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00277.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00277.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00277.png
278,CAR00278,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1593605465.jpg,frente_lateral,vermelho,strada,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00278.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00278.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00278.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00278.png
279,CAR00279,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1570236396_fiat-toro-32.jpg,frente_lateral,azul,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00279.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00279.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00279.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00279.png
280,CAR00280,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563171792.jpg,frente_lateral,cinza,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00280.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00280.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00280.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00280.png
281,CAR00281,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1563172519.jpg,frente_lateral,branco,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00281.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00281.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00281.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00281.png
282,CAR00282,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1570236477_fiat-toro-45.jpg,lateral_traseira,vermelho,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00282.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00282.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00282.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00282.png
283,CAR00283,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1593605466.jpg,frente_lateral,vermelho,strada,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00283.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00283.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00283.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00283.png
284,CAR00284,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1579860069_74.jpg,frente_lateral,branco,toro,fiat,picape,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00284.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00284.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00284.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00284.png
